ptype,floor_area,build_year,occupy,star,site_eui,ngas,water_use
Multifamily Housing,113000,2005,100,67,61.5,4645148.4,2724.3
Multifamily Housing,67387,1927,100,53,85.2,4855600,5735.4
Multifamily Housing,55776,1935,100,70,72.4,351600,7312.6
Multifamily Housing,85000,1963,100,100,23.4,722500,6627.3
Multifamily Housing,58180,1928,100,100,23.6,442799.9,15081.9
Multifamily Housing,53250,1953,100,52,91.3,202499,3894.1
Multifamily Housing,53844,1929,100,37,96.2,205656.7,9143.7
Multifamily Housing,167750,1958,100,47,100.2,796883.3,8208.2
Multifamily Housing,51000,1930,100,96,56.2,307499.6,3478.4
Senior Care Community,77403,1973,100,31,118.8,5813500.1,7799.8
Multifamily Housing,318060,1967,100,78,70.3,1091288.2,3268.2
Multifamily Housing,142820,1935,100,15,154.8,19043530.3,12998.5
Multifamily Housing,263626,1935,100,45,129.3,30498284.6,4397.9
Non-Refrigerated Warehouse,115274,2009,100,100,5.2,398100,299
Multifamily Housing,84520,1960,100,100,25.6,710300,2091.9
Multifamily Housing,54115,1929,100,28,104.4,177938.9,5791.9
Multifamily Housing,80646,1965,100,2,153.6,529800,9138.8
Multifamily Housing,56280,1927,100,28,110.6,5260299.7,7703.9
Multifamily Housing,51365,1928,100,73,81.8,449730,8293.8
Multifamily Housing,56000,1927,100,93,87.5,14535.2,4693.3
Multifamily Housing,54048,1929,100,23,115.3,148145.2,3471.5
Multifamily Housing,67224,1941,100,46,92.5,347616.4,487.1
Multifamily Housing,50934,1930,100,39,107.7,4661799.9,5948.5
Multifamily Housing,60717,1981,100,58,83.2,3736743.7,4438.9
Senior Care Community,74400,1972,100,34,169.4,8946348.2,9455.4
Hospital (General Medical & Surgical),80844,1950,100,100,49.7,396223.1,6044.6
Multifamily Housing,71129,1929,100,100,6.4,455900.1,815
Multifamily Housing,126561,1964,100,84,64.7,5716261.9,11352.4
Multifamily Housing,69506,1931,100,100,16.8,351100,3790.9
Multifamily Housing,47700,1964,100,2,175.6,6605415.2,5607.7
Multifamily Housing,55650,1933,100,73,84.6,4011999.8,4029.8
Multifamily Housing,58069,1965,100,97,30.1,618100,13295
Office,69851,1905,100,100,17.4,1154422.6,340.7
Multifamily Housing,66937,1931,100,17,118.8,346500,6564.9
Retail Store,166320,1997,100,81,64.6,2583212,796.5
Office,564653,1969,100,100,26.8,12245754.4,8859
Office,311551,1969,100,100,26.8,6756665.7,31.4
Senior Care Community,107658,1977,100,41,177.3,16890615.6,9645.4
Multifamily Housing,50934,2012,90,67,58.7,1904676.4,2299.6
Multifamily Housing,141020,1963,100,45,90.7,10318667.1,7287.1
Multifamily Housing,83146,1977,100,1,103.8,4035399.9,5392.8
Multifamily Housing,64923,1965,95,92,55.5,380394.6,0
Distribution Center,207000,2009,100,10,129.3,20028923.8,606.8
Multifamily Housing,69730,1964,100,69,75.2,367861.2,3476.8
Multifamily Housing,58800,1926,100,79,73.4,248200,7644.7
Multifamily Housing,54440,1926,90,50,83.9,254353.3,604.3
Multifamily Housing,131140,1927,100,4,111.6,10985209.6,9931.1
Multifamily Housing,72245,1928,100,54,80.8,240247.2,4284.2
Multifamily Housing,68605,1926,100,88,63.9,3579955.1,4519.7
Multifamily Housing,64123,1925,100,41,85.5,4631900.1,6961.8
Multifamily Housing,74729,1926,100,2,151.8,5092073.4,6452.8
Senior Care Community,58795,1975,100,28,164.5,5210751.6,4798.8
Multifamily Housing,80117,1957,100,41,88.8,5538916.5,2336.9
Multifamily Housing,485000,1967,100,54,75,27462264.4,24138.1
Multifamily Housing,540000,1966,100,33,110.3,49908924.4,19774.3
Multifamily Housing,886807,1975,100,21,105.7,75838933.2,43681
Multifamily Housing,313340,1954,100,85,70,16593138.6,10205.4
Multifamily Housing,85000,1950,100,74,71.5,696326.7,3639.7
Multifamily Housing,87075,1983,100,40,81.7,5154600,3367
Multifamily Housing,129600,1960,100,81,69.2,7315568.9,3709.6
Multifamily Housing,130570,1961,100,86,66.4,7069497.1,3670.7
Multifamily Housing,108570,1964,100,78,71.3,6440800,1936.9
Multifamily Housing,112955,1955,100,95,58.6,5653500,3577.9
Multifamily Housing,111015,1958,100,67,77.7,315980,3779.8
Multifamily Housing,83200,1953,100,73,75.7,5176586.1,2672
Multifamily Housing,125148,1941,100,72,83.1,8700036.2,6028.3
Multifamily Housing,64310,1966,100,61,83.3,213138,2458.1
Multifamily Housing,141721,1953,100,25,106.9,12037371.6,5741.3
Multifamily Housing,108700,1949,100,60,92.3,8224776.9,16899.2
Multifamily Housing,228930,1959,100,94,50.1,9005500,4094.5
Multifamily Housing,228891,1953,100,73,75.4,14226705.3,10702.4
Multifamily Housing,231000,1962,100,1,191.7,20634200,7962.7
Multifamily Housing,212433,1955,100,67,75.5,13389100,7186.6
Multifamily Housing,155420,1958,100,28,103.1,13848125.2,5559.7
Multifamily Housing,92782,1951,100,100,66.8,5266193,4522.7
Multifamily Housing,82559,1953,100,96,35.2,1277701.8,2822
Multifamily Housing,83880,1970,95,54,84.1,5722689.6,2582.3
Multifamily Housing,130400,1934,100,89,71.6,7791066.6,2918.6
Multifamily Housing,61528,1953,100,38,110.7,5678619.2,3076.1
Multifamily Housing,56000,1927,100,100,56.7,3059313.4,593.9
Multifamily Housing,87510,1929,100,33,108.1,420258.1,8348.8
Multifamily Housing,62287,1930,100,68,82.8,4366726.3,5143.3
Multifamily Housing,70000,1927,100,98,68.5,4742867,2779.3
Multifamily Housing,70447,1974,100,100,33.5,741801.9,3336.3
Multifamily Housing,67987,1970,100,51,84,4736436.2,3093.1
Multifamily Housing,345000,1962,100,41,104,2329043.3,39478.1
Multifamily Housing,153900,1927,100,64,76.2,9413266.6,16251.4
Multifamily Housing,72085,1929,100,40,93.2,893156.7,5881.8
Multifamily Housing,77531,1960,100,76,76,4978283.1,5492.2
Multifamily Housing,84890,1940,100,63,97.1,6779167,4216.8
Multifamily Housing,76500,1939,100,84,68.3,4183944.8,1692.8
Multifamily Housing,112886,1960,100,78,70.5,7285570.1,5249.8
Multifamily Housing,71091,1937,100,9,111.7,5758881.6,4874.3
Multifamily Housing,63600,1925,100,73,67.2,3753344.6,5127.9
Multifamily Housing,61500,1924,100,85,79.3,243135.7,524.6
Multifamily Housing,88178,1923,100,99,60,4566900.1,4410.5
Multifamily Housing,59005,2004,95,16,78.3,3076805.8,1666.7
Residence Hall/Dormitory,111285,1962,100,67,70.6,5824843.6,6653.3
Multifamily Housing,186480,1951,100,93,60.5,460543.3,6467.7
Multifamily Housing,78551,1949,100,97,28.8,609612.1,4323.1
Multifamily Housing,69441,1937,100,46,87.7,4966559.2,3169.7
Multifamily Housing,92800,1954,100,22,125.1,332292.1,4942.4
Multifamily Housing,103215,1957,100,93,60.9,5294238.8,2550.1
Multifamily Housing,44040,1949,100,65,88.1,2739533.1,1998.8
Multifamily Housing,56148,1999,100,86,62.3,2702205.7,3442.5
Multifamily Housing,60928,1970,100,80,69.1,3338760.7,1988.9
Multifamily Housing,80000,1939,100,100,52.8,3417543.4,2262.1
Multifamily Housing,65256,2008,100,6,89.9,3973999.8,2635.8
Multifamily Housing,59352,1954,100,65,85.4,4333223.9,2213.5
Multifamily Housing,242697,2007,100,100,0,0,6040.5
Multifamily Housing,80000,1958,100,65,73.2,4791531.7,2741
Multifamily Housing,120624,1954,100,89,70.8,7069400.4,4407.5
Multifamily Housing,70053,1961,100,91,64.5,3651696.4,2182.6
Multifamily Housing,312000,1955,100,81,60.6,14847952.7,9999.2
Multifamily Housing,66871,1939,100,80,70.1,3919648.2,2320.5
Multifamily Housing,68718,1910,100,86,67.1,3810585,1658.4
Multifamily Housing,106934,1967,100,73,69.8,6029400.2,4079.9
Senior Care Community,163000,2000,100,9,133.1,14322400.9,8351.2
Multifamily Housing,207100,1950,100,96,56.9,9444300.1,6894.2
Multifamily Housing,107627,1961,100,71,82.8,7185910.1,4682.5
Residence Hall/Dormitory,167809,1990,100,73,61.7,6265433.4,14048.4
Residence Hall/Dormitory,126040,2008,100,86,51.7,4565516.7,3856.8
Multifamily Housing,59000,1931,100,90,63.4,487816.7,1366.7
Multifamily Housing,62088,1940,100,76,85.9,191981,2713.2
Senior Care Community,135135,1928,100,87,117.9,607799.9,5313.4
Multifamily Housing,75000,1960,100,32,88.8,5446099.6,5226
Multifamily Housing,89868,1961,100,34,84.9,499036.7,5046.4
Multifamily Housing,87295,1950,100,75,73.3,472560,5624.6
Multifamily Housing,85523,1965,100,90,82.7,243200,3149.8
Multifamily Housing,62000,1958,90,82,72.3,3833783.2,3227.1
Multifamily Housing,57410,1964,100,47,95.6,158353.3,1989.3
Multifamily Housing,151500,1939,95,100,41.5,463303.2,5383
Multifamily Housing,263206,1960,100,51,73.5,622430,9082.2
Multifamily Housing,54705,1974,100,45,85.9,3626400,4625.2
Multifamily Housing,127000,1961,100,55,78.8,7350431.2,6313.6
Multifamily Housing,55540,1962,100,60,89.5,4032100,3339.7
Multifamily Housing,60829,1969,100,72,72.8,3597116.8,2753
Senior Care Community,59479,1968,100,23,168.5,6429202.9,6075
Multifamily Housing,92640,1958,100,84,63.1,4698356.9,4448.1
Multifamily Housing,54635,1959,100,98,24.5,203700,4018.4
Multifamily Housing,80000,1962,100,76,67.7,4434993.7,2164.9
Multifamily Housing,104000,1954,100,48,96.2,6934455.9,4529.9
Multifamily Housing,133990,1951,100,66,80.3,8423408.9,7158.9
Multifamily Housing,111194,2006,100,17,101,7837044,2969.8
Multifamily Housing,151800,1961,100,85,67.3,7909893.8,6360.6
Multifamily Housing,81972,1954,100,73,70.1,4615025.2,2411.7
Multifamily Housing,108549,1956,100,73,77.7,7015563.1,6408.2
Multifamily Housing,72594,1954,100,91,60.8,3452238.7,2712.4
Multifamily Housing,84925,1970,100,63,77.1,5268623.5,3691.5
Multifamily Housing,59766,1953,100,70,81.3,4171768.9,2349.3
Multifamily Housing,153600,1963,100,50,84.5,10603718.6,6499.1
Multifamily Housing,64510,1954,100,58,91.2,4888712,2136.8
Multifamily Housing,237000,1959,100,70,72.2,13897799.9,11465.9
Multifamily Housing,180313,1953,100,61,85,494146.9,16951.2
Multifamily Housing,220338,1961,100,98,25.2,603081.3,9807
Multifamily Housing,172121,1961,100,96,26.7,546471.9,8218.2
Multifamily Housing,163943,1954,100,69,81.5,11185083.3,5567.8
Multifamily Housing,178001,1955,100,79,72.8,10614030.2,5922.7
Multifamily Housing,219744,1963,100,27,111.3,19919174.8,11636.7
Multifamily Housing,289346,1969,100,51,74.4,17412008.5,9943.9
Multifamily Housing,125976,1980,100,60,73.6,6699051.8,4592.8
Multifamily Housing,189592,1941,100,79,74.5,560996.9,4711.1
Multifamily Housing,235467,1948,95,98,67,14789333.1,9950.6
Multifamily Housing,175726,1948,95,93,69.2,243100,6287.4
Multifamily Housing,139416,1941,100,66,83.4,572575,1577.8
Multifamily Housing,425135,1960,100,58,97.4,9090612.5,22995.8
Multifamily Housing,420189,1960,100,57,97.4,10870063.2,26655.3
Multifamily Housing,428316,1960,100,54,100.5,10436585.8,21826.8
Multifamily Housing,395521,1949,100,59,100.3,682081.2,21069
Office,168600,1890,100,100,18.6,240475.3,295.9
Office,89250,1908,100,90,53,2369616.1,3312.4
Multifamily Housing,274516,1915,100,5,104.3,22059099,9689.5
Multifamily Housing,43732,1910,80,1,104.6,2287887.3,2971
Multifamily Housing,192312,1900,100,31,51.4,5164038.8,4509.2
Multifamily Housing,343761,1906,100,13,71.8,13177199.5,16100.1
Multifamily Housing,114002,1914,90,43,49.6,2891384,2788.7
Multifamily Housing,65020,2006,100,4,104.2,4347283.9,2480.5
Multifamily Housing,105368,2006,100,59,67.3,4991800.1,4221.3
Multifamily Housing,348770,2006,100,18,75.4,13202667.7,10940.2
Multifamily Housing,114270,1919,100,61,68,5399999.5,3203.9
Office,94537,1909,90,97,61.9,4152965.3,352.8
Non-Refrigerated Warehouse,75000,1910,100,61,57.3,4178285.3,4680.6
Residence Hall/Dormitory,387919,1992,100,74,85,25486598.3,13860
Multifamily Housing,112801,2010,100,25,95.8,7202999.8,5573.7
Distribution Center,97929,2006,100,64,29.8,1819399.9,106
Multifamily Housing,314209,2011,100,26,90.6,18298299.8,15801
Hotel,51517,2014,100,46,112.6,2635138.6,2607.4
Multifamily Housing,61875,1926,100,86,47.2,1712400,3334.1
Multifamily Housing,307693,2005,100,37,65.6,8936500.3,13999.8
Hotel,544543,1998,100,27,150.3,12996899.8,26548
Courthouse,922927,2005,100,100,40.8,24352740.4,12184.3
Hotel,94420,2010,100,3,100.6,3936655.2,6243.7
Hotel,167532,2010,95,19,99.2,5828639.5,9640.9
Hotel,104172,2010,100,79,55.8,1821593.6,3693.6
Multifamily Housing,459912,2009,100,48,80.1,25049427.2,13536
Office,469405,1992,100,94,180.7,12113722.8,5292.1
Worship Facility,130000,1927,100,2,98,3323577.7,0
Office,89013,1895,70,64,89.2,2687879,5297.9
Retail Store,1156800,1865,100,97,42.2,42516895,17554.9
Multifamily Housing,299542,2007,100,62,67.2,14050296.5,9026.7
Multifamily Housing,212200,2011,95,50,66.2,6366163.1,8907.4
Multifamily Housing,94720,2007,100,36,94.9,4863379,9187.6
Multifamily Housing,164069,2005,100,38,97.1,10088969.8,13040
Multifamily Housing,100226,1900,100,82,60.8,4089667.2,2093.5
Multifamily Housing,84910,1990,100,99,22.3,92700,1801.6
Multifamily Housing,99574,2006,100,29,70.1,4255299.8,2850.7
Senior Care Community,135000,1993,100,57,108.1,6164332,6684.6
Multifamily Housing,54050,1910,100,23,111.7,4384525.5,2419.2
Multifamily Housing,89445,1937,100,85,59.1,3993299.6,3000.8
Residence Hall/Dormitory,89889,1987,100,87,56.3,3703900.3,1286
Residence Hall/Dormitory,154928,1960,100,79,54,6387500,3068
Multifamily Housing,52012,1939,100,55,85.8,3539100.3,1931.5
Residence Hall/Dormitory,328768,1927,100,49,104,24430000.3,9496
Multifamily Housing,455765,1929,100,32,67.9,21364130.1,14138.2
Multifamily Housing,128664,1899,100,88,64.8,6336700.2,2788.7
Multifamily Housing,80898,1924,100,66,55.6,3685799.6,1893.4
Multifamily Housing,83000,1903,0,100,35.9,2152583.4,439
Multifamily Housing,73040,1924,100,55,64.4,3733100.4,1780.4
Multifamily Housing,60701,1987,100,67,70.2,3250800.1,3267.5
Multifamily Housing,130074,1935,100,90,60.5,6518699.9,3262.5
Multifamily Housing,79460,1928,95,29,95.4,6194299.6,3755.2
Multifamily Housing,157042,1988,100,68,76.8,9216967.6,13308.7
Multifamily Housing,122057,1964,100,41,92,8522400,5922
Multifamily Housing,60750,1985,100,95,52.4,2610899.8,1947.2
Office,47549,1962,100,25,94,2708099.9,2439.4
Office,249000,1953,65,87,145.4,35655700.2,11734.4
Multifamily Housing,54640,1912,95,80,73.1,167500,73.6
Multifamily Housing,190000,1912,100,61,51.8,6224480.2,989.8
Office,122770,1900,100,86,68.6,3758196,673.1
Multifamily Housing,199483,2000,100,29,82.6,10707938.8,9234
Multifamily Housing,88941,2010,100,80,45.5,1522213,2531.7
Multifamily Housing,143418,1923,100,68,72.2,7594799.8,5317.2
Multifamily Housing,83593,1955,100,85,67.2,4542178.9,2799.3
Multifamily Housing,72050,1928,100,93,67.4,3784799.6,3937.7
Multifamily Housing,61743,1957,100,79,64.6,3161399.5,1774.8
Multifamily Housing,66000,1950,100,63,75.1,3342462.3,2988.8
Office,76916,1926,100,75,67.8,2670773.1,629.9
Multifamily Housing,51276,2012,100,13,88.5,2662900,1209.6
Office,110000,1917,100,87,76.9,5333068.8,3426.1
Multifamily Housing,174135,1927,100,27,78,9527566.6,6145
Multifamily Housing,63224,1917,100,68,79.4,4323600.1,2006.3
Multifamily Housing,229084,1964,100,89,41.8,3801083.5,8566.7
Residence Hall/Dormitory,254889,2003,100,56,75.6,10871059.7,6823.9
Multifamily Housing,73566,2006,100,66,58.3,2779984.5,2076.5
Multifamily Housing,90376,2004,100,1,105.1,4211999.7,3061
Multifamily Housing,176955,1952,100,100,45.2,6658499.8,3349.8
Multifamily Housing,119235,1996,100,49,63.1,3796197.4,1722.7
Multifamily Housing,90120,1921,100,6,86.2,4557700.1,3252.5
Multifamily Housing,83427,1890,100,49,82.1,4964419,8488.7
Multifamily Housing,89000,2008,100,26,84.2,3493884.7,271.1
Multifamily Housing,53560,2004,100,37,64,1768999.9,2032.1
Multifamily Housing,56034,2009,100,44,60.1,1771000,2290.5
Multifamily Housing,50407,2008,100,86,53.6,2236700.1,5168.9
Multifamily Housing,60502,2006,100,87,50.4,1569388.2,2643.7
Multifamily Housing,68000,1938,100,68,55.5,2383200.1,2440.1
Multifamily Housing,72552,1988,100,73,80.6,4515105.3,5468.1
Non-Refrigerated Warehouse,71965,2009,100,100,5.6,249000,21
Multifamily Housing,65203,2011,100,78,37.8,634681.4,1864.1
Multifamily Housing,72267,1918,100,60,74,4193276.6,2860.9
Multifamily Housing,148800,1918,100,42,93.7,10705912.3,4969.7
Non-Refrigerated Warehouse,56010,1955,100,93,19.7,550143,299.6
Multifamily Housing,113628,1920,95,60,51.9,3764099.7,2963
Non-Refrigerated Warehouse,111111,1850,100,59,26.5,1964134.4,2347.9
Non-Refrigerated Warehouse,55186,1981,100,41,37.2,894585,714
K-12 School,123290,2014,100,73,57.9,4664600.1,118.6
Retail Store,138741,1998,100,10,272.9,30003340.7,848
Wholesale Club/Supercenter,135000,1976,100,27,116.4,4035830.7,51895.9
Wholesale Club/Supercenter,143916,1996,100,15,237.1,13427732.5,4159
Non-Refrigerated Warehouse,55850,1910,100,91,27.6,1305531.2,1931.5
Multifamily Housing,66695,2008,100,69,88.5,5136422.8,3746.1
Non-Refrigerated Warehouse,65025,1925,90,29,33.4,1017399.9,189.6
Multifamily Housing,48448,2008,100,32,83.8,3272059.8,4213.8
Non-Refrigerated Warehouse,158344,1920,100,62,47.9,4435716.1,214.5
Refrigerated Warehouse,128500,1918,100,1,218.9,12926699.8,538
Non-Refrigerated Warehouse,56000,1969,100,96,14.9,690300,45734.4
Medical Office,25082,2009,100,33,150.4,1565299.9,4671.7
Non-Refrigerated Warehouse,274760,1892,100,89,21.1,2174100.3,1812.5
Office,49694,1968,100,80,75.2,2517066.8,539.3
K-12 School,158421,1962,100,77,56.6,5350753,2484
Multifamily Housing,51700,1904,100,24,77.3,2675171.2,1273.9
Multifamily Housing,51200,1924,100,95,71.3,3172462.8,2250.3
Multifamily Housing,71669,1970,100,79,62.9,3073654,2915.9
Multifamily Housing,52693,1970,100,75,72.5,2752470.1,2418.5
Multifamily Housing,77770,1925,100,83,40,1016817.6,2281.6
Multifamily Housing,58676,2008,100,6,105.9,3773164.2,807.6
Multifamily Housing,139300,2007,100,33,73.3,5225535.6,15578.5
Non-Refrigerated Warehouse,71000,1931,100,94,20.7,1323084.9,767.7
Multifamily Housing,59735,2009,100,64,66.5,2418871,2003.3
Office,52010,1920,100,98,41.2,1244463.2,372
Residence Hall/Dormitory,96340,1920,100,22,143.7,12182469.1,9656.8
Multifamily Housing,165367,1940,100,35,110,15193791.7,12202.1
Multifamily Housing,158063,2010,100,45,58.3,3289073.7,6047.3
Multifamily Housing,59690,2007,100,68,64,2416509.6,2200.4
Multifamily Housing,57700,1926,100,71,73.5,3485364.3,2722.9
Multifamily Housing,68132,1928,100,48,80.5,4547699.9,3932.3
Multifamily Housing,80190,1941,100,84,68.4,4470696.8,2061.6
Multifamily Housing,73401,1928,95,87,62.7,3506701,3450.5
Multifamily Housing,72160,1936,100,90,57.8,3074899.8,1966.6
Multifamily Housing,120000,1929,100,100,57.6,5641000.2,3081.2
Multifamily Housing,97768,1935,100,46,84.5,6602999.8,2515
Multifamily Housing,56000,1954,100,50,83.9,3877671,1719.6
Multifamily Housing,68134,1942,100,80,66.3,3660409.8,2163.4
Multifamily Housing,61500,1920,100,41,72.6,2943700.1,2571.8
Multifamily Housing,147170,1980,100,60,91.7,10891193.2,14495
Multifamily Housing,144493,2005,100,65,59.5,4720400,7011.3
Multifamily Housing,70000,1970,100,90,55.1,3092699.8,2498.5
Senior Care Community,118230,1975,100,2,198.6,11931818.8,13503.8
Multifamily Housing,114500,1937,100,98,55,5060146,2657.8
Multifamily Housing,72756,1936,100,71,80.2,4531018.2,2911.8
Multifamily Housing,144595,1959,100,61,87.8,10874399.6,6455.7
Multifamily Housing,140595,1940,100,87,68.1,7088100.3,3551.8
Multifamily Housing,91574,1925,100,86,72.5,5477099.8,2895.7
Multifamily Housing,125000,1956,100,61,74.7,7488979.2,5611.1
Multifamily Housing,63300,1921,100,73,69.8,3232385.4,2010.8
Multifamily Housing,86040,1923,100,82,76,5245162.8,3467.3
Multifamily Housing,54928,1925,100,42,84.2,3419700,2315.2
Multifamily Housing,62190,2013,100,100,13.9,137293.7,1471.3
Multifamily Housing,55274,2004,100,41,89.5,3768027.1,2378.1
Multifamily Housing,111990,1931,100,92,61.5,5514605.1,9403.6
Multifamily Housing,50622,1910,100,80,78.8,3303999.7,2867.8
Multifamily Housing,57850,1927,100,78,83.3,3820099.9,2201.5
Multifamily Housing,139838,1923,100,81,65.6,7472800.1,6467.5
Multifamily Housing,76670,1900,100,90,75,4882683.5,3013.2
Multifamily Housing,55314,1963,100,7,108.3,4320100.4,4220.4
Multifamily Housing,110000,1926,100,88,69.5,6342379.7,9330.4
Multifamily Housing,80700,1925,100,99,66.7,5144042.4,840.1
Multifamily Housing,53550,1928,100,66,87.7,3754965.3,4006.7
Multifamily Housing,53550,1928,100,59,91.6,3881517.7,3226.9
Multifamily Housing,80500,1928,100,65,76.4,5056700,5259.6
Multifamily Housing,65000,1925,100,52,64.2,2632400.1,4168.1
